Date,T1M,T3M,T6M,T1Y,T2Y,T3Y,T4Y,T5Y,T6Y,T7Y,T10Y,T15Y,T20Y,T30Y
2000/11/03,6.62,6.75063,6.7,6.69,6.642,6.674,6.741,6.77,6.806,6.842,6.907,6.982,6.987,6.942
2000/11/06,6.62,6.75375,6.72,6.71,6.682,6.711,6.765,6.804,6.836,6.867,6.93,7.005,7.007,6.977
2000/11/07,6.62,6.75813,6.73,6.72,6.69,6.717,6.76,6.804,6.843,6.882,6.963,7.036,7.038,6.9985
2000/11/08,6.62,6.75938,6.74063,6.71,6.649,6.691,6.744,6.801,6.838,6.877,6.965,6.958,7.04,6.996
2000/11/09,6.62,6.76,6.73313,6.68,6.63,6.668,6.722,6.778,6.811,6.844,6.919,6.999,7.009,6.985
2000/11/10,6.62,6.76,6.72,6.66,6.587,6.631,6.695,6.754,6.794,6.834,6.924,7.006,7.024,7.001
2000/11/13,6.62,6.75938,6.71,6.64,6.574,6.608,6.664,6.716,6.757,6.799,6.891,6.976,6.991,6.962
2000/11/14,6.61875,6.75813,6.71,6.66,6.58,6.611,6.666,6.719,6.76,6.802,6.893,6.976,6.983,6.954
2000/11/15,6.61975,6.7575,6.71,6.65,6.604,6.627,6.662,6.7,6.728,6.763,6.8385,6.9135,6.931,6.902
2000/11/16,6.61875,6.75875,6.71,6.63,6.571,6.6,6.641,6.68,6.715,6.751,6.829,6.911,6.931,6.886
2000/11/17,6.6175,6.75063,6.70125,6.64,6.586,6.608,6.651,6.693,6.728,6.762,6.842,6.927,6.944,6.911
2000/11/20,6.61625,6.75313,6.7,6.62,6.565,6.586,6.629,6.674,6.711,6.748,6.828,6.9155,6.938,6.906
2000/11/21,6.6175,6.75063,6.7,6.63,6.554,6.582,6.636,6.682,6.718,6.754,6.833,6.915,6.9325,6.901
2000/11/22,6.6175,6.75063,6.7,6.6,6.539,6.573,6.623,6.668,6.702,6.736,6.809,6.889,6.903,6.861
2000/11/24,6.615,6.74875,6.7,6.62,6.549,6.574,6.625,6.668,6.697,6.728,6.798,6.883,6.893,6.838
2000/11/27,6.61625,6.74875,6.7,6.62,6.543,6.572,6.616,6.657,6.686,6.718,6.787,6.869,6.889,6.858
2000/11/28,6.61625,6.74875,6.7,6.57,6.483,6.507,6.558,6.605,6.64,6.672,6.751,6.836,6.856,6.826
2000/11/29,6.82125,6.73625,6.68,6.51,6.401,6.431,6.483,6.535,6.571,6.607,6.686,6.774,6.799,6.774
2000/11/30,6.80375,6.715,6.64,6.46,6.407,6.423,6.465,6.504,6.539,6.572,6.649,6.736,6.764,6.738
2000/12/01,6.77875,6.68625,6.6,6.47,6.365,6.383,6.439,6.494,6.533,6.571,6.661,6.748,6.778,6.752
2000/12/04,6.77625,6.68375,6.6,6.46,6.381,6.408,6.457,6.507,6.546,6.585,6.675,6.763,6.795,6.774
2000/12/05,6.76875,6.6775,6.58125,6.35,6.23,6.251,6.299,6.343,6.385,6.424,6.517,6.61,6.645,6.641
2000/12/06,6.7475,6.6175,6.49875,6.28,6.155,6.162,6.202,6.234,6.272,6.305,6.392,6.4865,6.537,6.534
2000/12/07,6.7275,6.5775,6.45125,6.26,6.137,6.138,6.174,6.21,6.238,6.275,6.353,6.453,6.501,6.498
2000/12/08,6.7175,6.57,6.44875,6.28,6.159,6.152,6.174,6.195,6.224,6.25,6.317,6.397,6.442,6.473
2000/12/11,6.71375,6.58,6.465,6.33,6.234,6.225,6.242,6.261,6.285,6.306,6.363,6.448,6.493,6.478
2000/12/12,6.71125,6.58,6.465,6.31,6.195,6.204,6.228,6.255,6.282,6.305,6.366,6.454,6.499,6.485
2000/12/13,6.71,6.58,6.46438,6.25,6.11,6.106,6.123,6.137,6.166,6.19,6.25,6.343,6.393,6.396
2000/12/14,6.69875,6.5475,6.42,6.2,6.061,6.059,6.082,6.098,6.12,6.14,6.188,6.276,6.328,6.329
2000/12/15,6.695,6.54938,6.42125,6.17,6.024,6.016,6.033,6.055,6.076,6.092,6.143,6.23,6.285,6.279
2000/12/18,6.68625,6.53625,6.37875,6.14,5.964,5.974,6.002,6.027,6.045,6.066,6.119,6.204,6.262,6.257
2000/12/19,6.67,6.52,6.35375,6.14,6.017,6.018,6.039,6.07,6.094,6.115,6.17,6.26,6.325,6.331
2000/12/20,6.66375,6.5,6.32688,6.03,5.88,5.883,5.909,5.934,5.961,5.985,6.04,6.14,6.223,6.216
2000/12/21,6.6475,6.46375,6.25563,5.97,5.846,5.853,5.878,5.903,5.937,5.966,6.039,6.139,6.221,6.225
2000/12/22,6.64625,6.45,6.23,5.93,5.774,5.802,5.839,5.877,5.913,5.943,6.025,6.123,6.198,6.214
2000/12/27,6.6375,6.43813,6.20625,5.99,5.873,5.906,5.953,5.996,6.038,6.06,6.137,6.222,6.29,6.284
2000/12/28,6.5625,6.40125,6.20375,5.99,5.917,5.95,5.993,6.011,6.048,6.078,6.155,6.245,6.31,6.291
2000/12/29,6.56125,6.39875,6.20375,5.95,5.852,5.887,5.942,5.975,6.011,6.047,6.133,6.228,6.295,6.315
2001/01/02,6.5475,6.37125,6.16375,5.81,5.608,5.639,5.684,5.729,5.762,5.795,5.894,6.007,6.089,6.11
2001/01/03,6.5075,6.28625,6.05375,5.7,5.648,5.737,5.834,5.913,5.956,6,6.102,6.199,6.267,6.281
2001/01/04,6.05,5.86625,5.7075,5.55,5.491,5.593,5.664,5.726,5.778,5.828,5.951,6.066,6.144,6.163
2001/01/05,5.93625,5.695,5.51625,5.45,5.297,5.378,5.45,5.511,5.57,5.626,5.77,5.895,5.985,6.034
2001/01/08,5.88375,5.61625,5.41938,5.26,5.276,5.358,5.439,5.506,5.571,5.634,5.789,5.932,6.027,6.062
2001/01/09,5.88125,5.62375,5.43625,5.32,5.326,5.415,5.492,5.567,5.626,5.688,5.818,5.958,6.048,6.065
2001/01/10,5.88625,5.65,5.46875,5.38,5.455,5.544,5.629,5.701,5.766,5.828,5.973,6.118,6.191,6.19
2001/01/11,5.8825,5.67625,5.505,5.34,5.425,5.535,5.63,5.702,5.771,5.842,5.99,6.14,6.218,6.234
2001/01/12,5.88063,5.67875,5.5075,5.47,5.568,5.684,5.779,5.855,5.922,5.99,6.14,6.285,6.35,6.351
2001/01/15,5.91063,5.74125,5.605,5.495,5.5645,5.683,5.779,5.859,5.922,6.003,6.1445,6.2905,6.357,6.35
2001/01/16,5.90125,5.73875,5.58875,5.47,5.561,5.68,5.779,5.863,5.93,6.016,6.149,6.296,6.364,6.366
2001/01/17,5.89875,5.73875,5.595,5.41,5.494,5.613,5.699,5.781,5.851,5.922,6.077,6.22,6.28,6.283
2001/01/18,5.83625,5.64875,5.4825,5.31,5.373,5.501,5.596,5.682,5.755,5.828,5.995,6.145,6.21,6.211
2001/01/19,5.78875,5.61125,5.45,5.28,5.39,5.531,5.641,5.745,5.814,5.889,6.056,6.211,6.276,6.298
2001/01/22,5.72625,5.58125,5.43,5.27,5.404,5.572,5.7,5.806,5.883,5.959,6.123,6.28,6.355,6.376
2001/01/23,5.71375,5.5725,5.42125,5.31,5.473,5.637,5.766,5.862,5.938,6.019,6.197,6.354,6.427,6.452
2001/01/24,5.74125,5.61,5.46313,5.36,5.501,5.657,5.786,5.882,5.958,6.034,6.213,6.378,6.448,6.477
2001/01/25,5.715,5.5975,5.45375,5.33,5.453,5.597,5.718,5.797,5.876,5.998,6.125,6.277,6.357,6.372
2001/01/26,5.685,5.5675,5.41125,5.29,5.456,5.609,5.735,5.821,5.905,5.972,6.129,6.289,6.371,6.397
2001/01/29,5.6475,5.5425,5.37625,5.27,5.416,5.587,5.731,5.839,5.917,5.995,6.173,6.338,6.426,6.458
2001/01/30,5.625,5.525,5.3625,5.19,5.337,5.502,5.636,5.742,5.822,5.9,6.069,6.229,6.314,6.341
2001/01/31,5.57,5.42125,5.2625,5.12,5.188,5.343,5.484,5.579,5.66,5.741,5.908,6.075,6.163,6.21
2001/02/01,5.56,5.39,5.22,5.13,5.201,5.333,5.462,5.552,5.633,5.717,5.892,6.067,6.149,6.188
2001/02/02,5.565,5.3975,5.23,5.19,5.323,5.457,5.572,5.662,5.746,5.827,5.996,6.164,6.244,6.272
2001/02/05,5.57375,5.41,5.27,5.21,5.346,5.491,5.607,5.703,5.79,5.869,6.029,6.189,6.261,6.297
2001/02/06,5.5725,5.41,5.27,5.22,5.346,5.501,5.622,5.722,5.807,5.889,6.043,6.205,6.28,6.31
2001/02/07,5.57,5.41,5.27,5.2,5.357,5.512,5.639,5.74,5.817,5.893,6.039,6.201,6.276,6.295
2001/02/08,5.57125,5.40875,5.27,5.2,5.341,5.497,5.625,5.717,5.802,5.877,6.022,6.192,6.269,6.291
2001/02/09,5.57125,5.41,5.27,5.15,5.255,5.415,5.54,5.643,5.725,5.787,5.956,6.134,6.219,6.248
2001/02/12,5.56875,5.3875,5.22563,5.14,5.277,5.43,5.554,5.652,5.741,5.816,5.977,6.152,6.24,6.257
2001/02/13,5.56875,5.38875,5.23,5.19,5.332,5.478,5.599,5.699,5.779,5.856,5.999,6.167,6.252,6.277
2001/02/14,5.57,5.4,5.26125,5.27,5.471,5.642,5.736,5.823,5.906,5.982,6.125,6.278,6.348,6.358
2001/02/15,5.58,5.4125,5.3025,5.29,5.464,5.627,5.751,5.845,5.925,5.994,6.137,6.297,6.372,6.395
2001/02/16,5.58,5.41,5.2975,5.28,5.307,5.48,5.624,5.733,5.812,5.889,6.054,6.221,6.306,6.319
2001/02/19,5.57563,5.38313,5.235,5.205,5.306,5.479,5.624,5.732,5.812,5.888,6.052,6.219,6.304,6.315
2001/02/20,5.57,5.38,5.235,5.17,5.322,5.486,5.62,5.727,5.81,5.886,6.04,6.205,6.292,6.313
2001/02/21,5.56125,5.37,5.225,5.12,5.302,5.479,5.626,5.75,5.835,5.915,6.076,6.243,6.331,6.341
2001/02/22,5.53,5.345,5.18375,5.07,5.244,5.43,5.588,5.724,5.821,5.913,6.106,6.273,6.366,6.396
2001/02/23,5.4775,5.3,5.15,5,5.201,5.39,5.556,5.678,5.776,5.866,6.059,6.229,6.326,6.356
2001/02/26,5.38125,5.19375,5.04,4.95,5.112,5.318,5.482,5.617,5.719,5.804,5.998,6.175,6.273,6.299
2001/02/27,5.28125,5.10375,4.95625,4.9,5.064,5.268,5.416,5.538,5.629,5.71,5.871,6.051,6.154,6.184
2001/02/28,5.2075,5.0525,4.9075,4.93,5.026,5.217,5.359,5.476,5.568,5.651,5.801,5.981,6.086,6.119
2001/03/01,5.2925,5.08875,4.95125,4.93,5.068,5.25,5.379,5.48,5.567,5.64,5.777,5.952,6.052,6.089
2001/03/02,5.29,5.0825,4.96875,4.91,5.111,5.304,5.439,5.555,5.636,5.713,5.853,6.024,6.132,6.162
2001/03/05,5.275,5.08,4.96,4.94,5.112,5.325,5.464,5.577,5.657,5.739,5.879,6.046,6.146,6.173
2001/03/06,5.27125,5.09,4.97,4.91,5.084,5.288,5.438,5.564,5.651,5.736,5.884,6.049,6.149,6.174
2001/03/07,5.25875,5.07375,4.94375,4.86,5.047,5.244,5.381,5.497,5.586,5.67,5.819,5.989,6.089,6.11
2001/03/08,5.23375,5.06,4.93,4.87,5.056,5.252,5.391,5.51,5.605,5.679,5.821,5.988,6.086,6.106
2001/03/09,5.1875,5.04,4.91,4.91,5.114,5.306,5.448,5.563,5.662,5.741,5.882,6.04,6.137,6.141
2001/03/12,5.1925,5.0575,4.93375,4.89,5.075,5.285,5.442,5.574,5.672,5.752,5.89,6.053,6.15,6.165
2001/03/13,5.16375,5.03375,4.89125,4.89,5.074,5.284,5.434,5.566,5.667,5.757,5.91,6.073,6.17,6.192
2001/03/14,5.15,5.02,4.88625,4.73,4.921,5.144,5.307,5.438,5.545,5.639,5.814,5.986,6.091,6.111
2001/03/15,5.05625,4.9425,4.785,4.65,4.851,5.087,5.247,5.37,5.479,5.569,5.755,5.935,6.05,6.094
2001/03/16,5.0075,4.9,4.72375,4.71,4.865,5.084,5.239,5.357,5.459,5.55,5.721,5.916,6.036,6.083
2001/03/19,4.98,4.88,4.71125,4.71,4.912,5.133,5.283,5.408,5.508,5.597,5.764,5.949,6.061,6.1
2001/03/20,4.98,4.88625,4.73,4.61,4.787,5.018,5.187,5.314,5.416,5.514,5.694,5.889,6.012,6.059
2001/03/21,5.05625,4.87,4.675,4.59,4.77,4.993,5.166,5.293,5.399,5.493,5.682,5.877,5.994,6.048
2001/03/22,5.05,4.85625,4.64125,4.58,4.727,4.968,5.138,5.276,5.38,5.485,5.671,5.873,5.993,6.048
2001/03/23,5.05625,4.86,4.66125,4.62,4.797,5.035,5.209,5.348,5.457,5.554,5.744,5.936,6.054,6.1
2001/03/26,5.0575,4.86875,4.68625,4.62,4.852,5.091,5.262,5.398,5.51,5.608,5.797,5.997,6.117,6.169
2001/03/27,5.055,4.86,4.66125,4.74,4.954,5.196,5.378,5.524,5.634,5.741,5.961,6.123,6.233,6.268
2001/03/28,5.08375,4.9025,4.74875,4.68,4.9,5.161,5.351,5.496,5.615,5.722,5.917,6.117,6.234,6.311
2001/03/29,5.07875,4.87625,4.71,4.65,4.92,5.181,5.357,5.509,5.624,5.739,5.945,6.15,6.275,6.33
2001/03/30,5.08,4.87875,4.71,4.58,4.822,5.074,5.259,5.405,5.525,5.633,5.848,6.06,6.193,6.274
2001/04/02,5.05625,4.84,4.6425,4.6,4.837,5.105,5.295,5.455,5.577,5.682,5.894,6.104,6.229,6.31
2001/04/03,5.06125,4.84625,4.66313,4.53,4.759,5.012,5.227,5.379,5.509,5.62,5.848,6.073,6.213,6.299
2001/04/04,5.0525,4.81,4.5975,4.5,4.73,5.003,5.201,5.358,5.489,5.603,5.839,6.077,6.222,6.292
2001/04/05,5.0525,4.80375,4.59,4.55,4.801,5.074,5.267,5.411,5.541,5.655,5.889,6.124,6.262,6.355
2001/04/06,5.05125,4.80625,4.60125,4.49,4.718,4.995,5.181,5.325,5.446,5.556,5.793,6.038,6.181,6.264
2001/04/09,5.02,4.74125,4.52,4.48,4.709,4.99,5.18,5.338,5.469,5.586,5.824,6.071,6.211,6.303
2001/04/10,5.02,4.74,4.53,4.59,4.818,5.108,5.309,5.468,5.597,5.721,5.976,6.225,6.362,6.43
2001/04/11,5.0225,4.76,4.58938,4.63,4.87,5.163,5.363,5.522,5.655,5.767,6.016,6.239,6.366,6.418
2001/04/12,5.03875,4.77875,4.64625,4.67,4.95,5.234,5.429,5.586,5.716,5.825,6.061,6.283,6.393,6.406
2001/04/17,5.04875,4.80875,4.68375,4.74,4.992,5.29,5.49,5.647,5.775,5.885,6.107,6.329,6.439,6.479
2001/04/18,5.05,4.8275,4.74,4.48,4.816,5.12,5.313,5.487,5.612,5.729,5.987,6.227,6.357,6.409
2001/04/19,4.52125,4.41,4.325,4.46,4.867,5.203,5.442,5.621,5.759,5.876,6.135,6.385,6.515,6.536
2001/04/20,4.52625,4.4175,4.34125,4.38,4.803,5.164,5.397,5.581,5.727,5.853,6.122,6.372,6.497,6.541
2001/04/23,4.50625,4.38375,4.28,4.31,4.714,5.064,5.294,5.463,5.621,5.747,6.022,6.282,6.412,6.483
2001/04/24,4.47125,4.36,4.25375,4.32,4.706,5.066,5.309,5.494,5.641,5.779,6.058,6.315,6.448,6.514
2001/04/25,4.46,4.34,4.24,4.37,4.798,5.137,5.365,5.545,5.708,5.837,6.107,6.354,6.482,6.524
2001/04/26,4.46125,4.34,4.25875,4.32,4.731,5.069,5.292,5.467,5.622,5.749,6.026,6.281,6.406,6.454
2001/04/27,4.43375,4.31375,4.23,4.42,4.832,5.177,5.406,5.584,5.733,5.858,6.139,6.379,6.491,6.531
2001/04/30,4.4325,4.33625,4.3025,4.43,4.868,5.218,5.447,5.627,5.769,5.893,6.152,6.384,6.492,6.532
2001/05/01,4.4325,4.34,4.29875,4.37,4.815,5.168,5.408,5.591,5.737,5.851,6.101,6.336,6.446,6.48
2001/05/02,4.42,4.3075,4.25,4.41,4.837,5.181,5.404,5.578,5.716,5.833,6.074,6.299,6.399,6.432
2001/05/03,4.3825,4.29875,4.25,4.37,4.796,5.135,5.354,5.527,5.665,5.77,6.008,6.241,6.343,6.374
2001/05/04,4.35,4.27,4.22,4.26,4.706,5.064,5.295,5.469,5.61,5.727,5.992,6.232,6.344,6.385
2001/05/08,4.1775,4.09875,4.06,4.165,4.676,5.019,5.272,5.466,5.615,5.742,6.022,6.275,6.38,6.404
2001/05/09,4.1675,4.085,4.04,4.16,4.604,4.976,5.223,5.409,5.554,5.675,5.945,6.2,6.313,6.341
2001/05/10,4.12625,4.06,4.03,4.24,4.718,5.104,5.356,5.554,5.7,5.819,6.096,6.341,6.446,6.466
2001/05/11,4.1225,4.07,4.06,4.36,4.852,5.274,5.541,5.745,5.891,6.011,6.275,6.505,6.59,6.6
2001/05/14,4.15125,4.12125,4.14,4.3,4.843,5.256,5.523,5.717,5.867,5.984,6.254,6.486,6.574,6.585
2001/05/15,4.135,4.10313,4.1,4.21,4.786,5.221,5.521,5.736,5.892,6.0245,6.316,6.552,6.637,6.6465
2001/05/16,4.08125,4.03,4,4.22,4.761,5.1915,5.482,5.699,5.8515,5.9815,6.2605,6.498,6.5815,6.5895
2001/05/17,4.08375,4.04,4.02313,4.31,4.828,5.2485,5.519,5.711,5.847,5.96,6.183,6.4095,6.4875,6.4775
2001/05/18,4.09,4.055,4.05,4.34,4.894,5.2935,5.548,5.721,5.853,5.9615,6.166,6.39,6.469,6.473
2001/05/21,4.09,4.07625,4.08588,4.34,4.895,5.2955,5.5455,5.7205,5.85,5.957,6.1675,6.389,6.4715,6.4745
2001/05/22,4.09,4.075,4.08375,4.31,4.898,5.2915,5.541,5.715,5.848,5.9585,6.184,6.4075,6.4925,6.5045
2001/05/23,4.08875,4.07,4.06875,4.27,4.825,5.2415,5.502,5.6855,5.8255,5.9435,6.19,6.416,6.515,6.5365
2001/05/24,4.08,4.05625,4.0425,4.32,4.8975,5.3125,5.5875,5.78,5.9225,6.046,6.293,6.5045,6.5925,6.6015
2001/05/25,4.06375,4.03,4.01125,4.26,4.86,5.293,5.567,5.763,5.908,6.034,6.288,6.503,6.585,6.593
2001/05/29,4.05625,4,3.99,4.25,4.883,5.3005,5.5845,5.781,5.924,6.047,6.306,6.5165,6.6005,6.602
2001/05/30,4.06,4,3.99,4.25,4.846,5.283,5.584,5.7955,5.9435,6.067,6.315,6.5275,6.6065,6.6075
2001/05/31,4.0575,3.99,3.98,4.16,4.7555,5.1925,5.4775,5.672,5.817,5.941,6.1845,6.4105,6.5065,6.519
2001/06/01,4.03625,3.9425,3.93,4.18,4.747,5.181,5.43,5.6305,5.7885,5.892,6.153,6.372,6.453,6.4695
2001/06/04,4.03125,3.94,3.93,4.19,4.748,5.1695,5.453,5.6565,5.7925,5.9075,6.1245,6.352,6.436,6.4565
2001/06/05,4.03125,3.94,3.94,4.15,4.6805,5.091,5.3585,5.551,5.692,5.8105,6.044,6.2785,6.369,6.3985
2001/06/06,4.02,3.9275,3.92,4.14,4.679,5.1305,5.426,5.6005,5.73,5.838,6.039,6.2715,6.369,6.3975
2001/06/07,4.01125,3.91813,3.9125,4.14,4.701,5.139,5.426,5.6235,5.764,5.88,6.1075,6.342,6.443,6.4805
2001/06/08,4.01,3.91563,3.91,4.13,4.732,5.181,5.4725,5.6735,5.81,5.924,6.142,6.368,6.458,6.4815
2001/06/11,4,3.91,3.90875,4.11,4.681,5.121,5.408,5.6085,5.7535,5.864,6.086,6.3155,6.408,6.4315
2001/06/12,3.99,3.89875,3.8825,4.09,4.645,5.078,5.362,5.5605,5.7085,5.822,6.0485,6.284,6.3865,6.416
2001/06/13,3.98,3.89,3.88,4.07,4.622,5.0585,5.346,5.5515,5.7055,5.824,6.057,6.284,6.381,6.398
2001/06/14,3.97,3.8775,3.85875,4.03,4.579,5.0065,5.294,5.4985,5.656,5.779,6.024,6.257,6.365,6.3895
2001/06/15,3.95,3.85125,3.84,4,4.5485,5.0045,5.306,5.52,5.6845,5.815,6.071,6.315,6.435,6.4555
2001/06/18,3.88125,3.78688,3.76125,3.96,4.531,5.011,5.328,5.556,5.7165,5.8575,6.1105,6.354,6.464,6.481
2001/06/19,3.85,3.7575,3.74875,3.94,4.5295,5.002,5.322,5.554,5.723,5.85,6.107,6.3475,6.4585,6.4765
2001/06/20,3.83375,3.75,3.74,3.94,4.51,4.977,5.2915,5.52,5.6885,5.8125,6.055,6.2935,6.404,6.425
2001/06/21,3.805,3.73875,3.73,3.94,4.516,4.9785,5.284,5.504,5.67,5.795,6.041,6.2785,6.3825,6.395
2001/06/22,3.79,3.73,3.73,3.9,4.453,4.92,5.225,5.441,5.6045,5.732,5.981,6.2215,6.3235,6.3415
2001/06/25,3.76,3.705,3.68,3.91,4.482,4.931,5.2305,5.446,5.6085,5.7345,5.983,6.226,6.3305,6.3565
2001/06/26,3.75,3.7,3.68,3.96,4.543,5.0095,5.323,5.546,5.708,5.832,6.073,6.3095,6.407,6.4125
2001/06/27,3.75125,3.71,3.71,4.04,4.6365,5.0975,5.4055,5.6185,5.7715,5.885,6.0965,6.316,6.402,6.3875
2001/06/28,3.835,3.79,3.83,4.14,4.744,5.202,5.513,5.721,5.874,5.988,6.1895,6.402,6.478,6.458
2001/06/29,3.8625,3.83625,3.90875,4.15,4.835,5.312,5.6245,5.833,5.984,6.0965,6.3175,6.5295,6.611,6.602
2001/07/02,3.86,3.83,3.9,4.11,4.754,5.218,5.517,5.7285,5.884,6.002,6.2285,6.4415,6.518,6.524
2001/07/03,3.85,3.82,3.88,4.16,4.8235,5.283,5.582,5.785,5.922,6.043,6.26,6.462,6.532,6.53
2001/07/04,3.85,3.8275,3.89938,4.17,4.813,5.27,5.572,5.776,5.918,6.042,6.258,6.46,6.53,6.529
2001/07/05,3.85,3.82,3.89,4.14,4.762,5.2435,5.553,5.7695,5.9215,6.0345,6.2685,6.4765,6.5475,6.54
2001/07/06,3.84813,3.81,3.87625,4.08,4.682,5.1775,5.4915,5.7115,5.87,5.984,6.226,6.431,6.5045,6.5145
2001/07/09,3.83125,3.79,3.8375,4.06,4.669,5.1425,5.4415,5.6595,5.819,5.9375,6.1755,6.385,6.466,6.4865
2001/07/10,3.83,3.79,3.83688,4,4.6185,5.093,5.414,5.627,5.786,5.9015,6.1335,6.349,6.439,6.477
2001/07/11,3.83,3.76,3.7925,4.01,4.682,5.148,5.461,5.674,5.825,5.9445,6.1825,6.393,6.4775,6.4915
2001/07/12,3.83,3.77,3.82,4.01,4.631,5.1025,5.412,5.621,5.7715,5.889,6.117,6.3405,6.431,6.459
2001/07/13,3.82875,3.75875,3.7975,4.05,4.6575,5.124,5.4205,5.6245,5.7715,5.8865,6.096,6.3125,6.401,6.4225
2001/07/16,3.83,3.76,3.80625,4.01,4.612,5.08,5.3755,5.573,5.716,5.8275,6.036,6.2525,6.344,6.3715
2001/07/17,3.82875,3.76,3.805,4.03,4.65,5.1065,5.403,5.599,5.742,5.8535,6.049,6.267,6.3565,6.374
2001/07/18,3.82875,3.76,3.80375,3.89,4.457,4.9275,5.241,5.454,5.599,5.7115,5.923,6.1435,6.241,6.265
2001/07/19,3.81,3.71,3.73438,3.89,4.4695,4.9305,5.239,5.451,5.597,5.7055,5.9255,6.148,6.247,6.275
2001/07/20,3.80125,3.70875,3.72938,3.89,4.473,4.955,5.264,5.478,5.627,5.732,5.939,6.167,6.264,6.291
2001/07/23,3.7925,3.7,3.72125,3.89,4.4615,4.9365,5.252,5.461,5.598,5.705,5.919,6.141,6.237,6.2645
2001/07/24,3.79375,3.7,3.72,3.9,4.46,4.9285,5.2425,5.449,5.596,5.706,5.922,6.1555,6.26,6.2885
2001/07/25,3.79,3.7,3.72125,3.92,4.5075,4.988,5.3055,5.522,5.6705,5.7795,5.993,6.2155,6.306,6.325
2001/07/26,3.78375,3.705,3.73,3.88,4.42,4.885,5.203,5.4275,5.5915,5.7125,5.94,6.1725,6.272,6.3205
2001/07/27,3.775,3.69625,3.71625,3.83,4.351,4.8205,5.1435,5.3785,5.542,5.6645,5.899,6.1305,6.236,6.279
2001/07/30,3.76,3.67875,3.69813,3.82,4.347,4.8145,5.1335,5.366,5.5295,5.6505,5.8795,6.11,6.214,6.256
2001/07/31,3.75,3.67,3.68875,3.79,4.292,4.75,5.0725,5.309,5.4765,5.604,5.85,6.081,6.1835,6.232
2001/08/01,3.74,3.65625,3.66875,3.8,4.305,4.7555,5.0985,5.339,5.503,5.6265,5.868,6.0955,6.198,6.233
2001/08/02,3.73,3.65,3.66,3.86,4.3955,4.8655,5.197,5.4305,5.593,5.716,5.949,6.178,6.2765,6.3105
2001/08/03,3.73,3.65625,3.66625,3.84,4.4015,4.8835,5.2145,5.458,5.62,5.7415,5.9675,6.1945,6.2945,6.3215
2001/08/06,3.72,3.65,3.66,3.82,4.378,4.868,5.204,5.451,5.609,5.733,5.953,6.185,6.285,6.32
2001/08/07,3.71,3.64375,3.655,3.84,4.397,4.88,5.207,5.446,5.61,5.735,5.967,6.195,6.292,6.317
2001/08/08,3.70625,3.6375,3.66,3.74,4.288,4.766,5.085,5.328,5.491,5.61,5.837,6.067,6.175,6.215
2001/08/09,3.6725,3.595,3.6,3.73,4.276,4.761,5.107,5.355,5.518,5.647,5.889,6.114,6.211,6.235
2001/08/10,3.66,3.58875,3.59,3.63,4.213,4.705,5.058,5.292,5.465,5.593,5.823,6.053,6.163,6.192
2001/08/13,3.64,3.57,3.56938,3.68,4.21,4.687,5.022,5.253,5.428,5.551,5.792,6.032,6.147,6.187
2001/08/14,3.63,3.56,3.56,3.68,4.254,4.725,5.048,5.275,5.444,5.564,5.797,6.04,6.15,6.193
2001/08/15,3.62,3.56,3.56313,3.68,4.331,4.799,5.113,5.337,5.496,5.614,5.837,6.075,6.182,6.211
2001/08/16,3.61,3.56125,3.58063,3.735,4.287,4.76,5.077,5.303,5.454,5.574,5.791,6.034,6.149,6.184
2001/08/17,3.6,3.5475,3.56,3.685,4.23,4.693,4.996,5.201,5.359,5.47,5.697,5.942,6.064,6.115
2001/08/20,3.58,3.52875,3.5275,3.685,4.282,4.746,5.052,5.269,5.419,5.544,5.771,6.011,6.123,6.155
2001/08/21,3.58,3.5275,3.5375,3.685,4.19,4.663,4.979,5.209,5.369,5.489,5.715,5.96,6.073,6.117
2001/08/22,3.5775,3.5125,3.5125,3.675,4.249,4.722,5.038,5.248,5.409,5.528,5.757,5.997,6.102,6.123
2001/08/23,3.58,3.5125,3.51625,3.675,4.227,4.693,4.999,5.214,5.372,5.496,5.725,5.957,6.055,6.098
2001/08/24,3.58,3.5175,3.52,3.675,4.276,4.741,5.038,5.247,5.405,5.534,5.769,6.007,6.109,6.134
2001/08/28,3.58,3.525,3.52875,3.675,4.174,4.642,4.944,5.157,5.315,5.434,5.666,5.916,6.034,6.076
2001/08/29,3.58,3.5,3.495,3.675,4.122,4.582,4.87,5.073,5.221,5.338,5.561,5.813,5.936,6.028
2001/08/30,3.58375,3.49,3.48,3.675,4.092,4.565,4.883,5.114,5.265,5.384,5.613,5.86,5.985,6.02
2001/08/31,3.58125,3.4625,3.4525,3.675,4.134,4.601,4.917,5.128,5.286,5.408,5.649,5.889,6.004,6.031
2001/09/03,3.57875,3.46563,3.46,3.605,4.125,4.593,4.911,5.124,5.283,5.405,5.647,5.887,6.002,6.029
2001/09/04,3.5725,3.46625,3.465,3.605,4.279,4.751,5.066,5.291,5.443,5.565,5.798,6.033,6.143,6.157
2001/09/05,3.58,3.52,3.55,3.605,4.278,4.734,5.046,5.265,5.427,5.553,5.789,6.021,6.129,6.142
2001/09/06,3.57688,3.52,3.54,3.605,4.131,4.6,4.916,5.148,5.309,5.433,5.662,5.905,6.012,6.046
2001/09/07,3.57,3.48625,3.4875,3.605,4.019,4.49,4.808,5.039,5.203,5.334,5.579,5.829,5.949,6.005
